,WaitingTime,Drop,Outflow,AvgProfit,AvgTime,AvgDistance,TotalTrips,AirportRatio,CabNum,Pick,DayTime_Afternoon,DayTime_EarlyMorning,DayTime_Evening,DayTime_Morning
2005,98.0,0.0,1310.0,14.941874350644266,15.369565217391305,0.009117867551078957,46.0,0.07222222222222223,382,0.0,0,0,0,1
2006,3.0,1.0,1472.0,14.941874350644266,15.369565217391305,0.009117867551078957,46.0,0.07222222222222223,331,0.0,0,0,1,0
2007,3.0,0.0,1279.0,17.64604263473443,14.847826086956523,0.0198703790038048,46.0,0.07222222222222223,414,1.0,1,0,0,0
2008,8.0,0.0,1628.0,21.664590117892843,13.333333333333336,0.05388027911101957,9.0,0.016666666666666666,521,0.0,0,0,1,0
2009,16.0,0.0,1564.0,21.664590117892843,13.333333333333336,0.05388027911101957,9.0,0.016666666666666666,536,1.0,0,0,1,0
2010,8.0,0.0,0.0,19.870697661042467,9.390625,0.041072666471529184,64.0,0.005555555555555557,117,1.0,0,1,0,0
2011,9.0,1.0,195.0,20.09158653091201,11.0,0.0401852275230651,60.0,0.00625,622,0.0,0,1,0,0
2012,5.0,1.0,170.0,22.555888953812307,16.482758620689655,0.04120560296628825,29.0,0.04513888888888889,587,0.0,0,0,0,1
2013,60.0,0.0,1165.0,20.95197407065409,16.653846153846153,0.04153124350558604,26.0,0.04513888888888889,397,1.0,1,0,0,0
2014,9.0,1.0,697.0,26.23884725313965,15.971428571428573,0.06956457594695863,35.0,0.07222222222222223,392,0.0,0,0,0,1
2015,81.0,1.0,890.0,26.23884725313965,15.971428571428573,0.06956457594695863,35.0,0.07222222222222223,530,1.0,0,0,0,1
2016,7.0,1.0,667.0,21.142278854878978,13.509803921568627,0.04404194235133309,51.0,0.07222222222222223,244,0.0,0,1,0,0
2017,7.0,1.0,170.0,26.697198299221927,16.86046511627907,0.06409746889439327,43.0,0.07222222222222223,587,0.0,0,0,0,1
2018,10.0,1.0,1514.0,13.917064410687024,7.521739130434782,0.022645669897348324,46.0,0.013194444444444444,382,1.0,0,0,0,1
2019,9.0,0.0,995.0,13.917064410687024,7.521739130434782,0.022645669897348324,46.0,0.013194444444444444,463,0.0,0,0,0,1
2020,33.0,0.0,1317.0,22.32876795599455,16.94736842105263,0.050519416621599214,38.0,0.02291666666666666,1002,1.0,0,1,0,0
2021,120.0,0.0,642.0,18.87885706088366,8.96875,0.040682504083341176,32.0,0.2263888888888889,392,1.0,0,0,0,1
2022,41.0,0.0,340.0,18.87885706088366,8.96875,0.040682504083341176,32.0,0.2263888888888889,357,1.0,1,0,0,0
2023,56.0,0.0,1185.0,18.87885706088366,8.96875,0.040682504083341176,32.0,0.2263888888888889,460,1.0,0,0,1,0
2024,78.0,1.0,1387.0,19.295422126729378,11.61904761904762,0.04211688426169608,42.0,0.2263888888888889,530,1.0,0,0,0,1
2025,25.0,0.0,1353.0,19.70866812212805,13.702702702702705,0.0439184383505994,37.0,0.2263888888888889,357,1.0,1,0,0,0
2026,6.0,0.0,1374.0,16.303969673599866,8.551020408163266,0.02844337945842894,49.0,0.2263888888888889,370,0.0,1,0,0,0
2027,60.0,0.0,340.0,16.737730998853532,10.921052631578947,0.030209832940793494,38.0,0.20347222222222225,357,1.0,1,0,0,0
2028,88.0,1.0,1434.0,17.45143989294747,10.073170731707316,0.03754006825540108,41.0,0.20347222222222225,397,1.0,0,1,0,0
2029,12.0,0.0,979.0,17.830051665640077,10.581395348837207,0.03734992682905496,43.0,0.20347222222222225,375,0.0,1,0,0,0
2030,44.0,0.0,1303.0,17.830051665640077,10.581395348837207,0.03734992682905496,43.0,0.20347222222222225,536,1.0,0,0,1,0
2031,66.0,1.0,1537.0,18.774509886232703,11.307692307692307,0.04470835098988385,39.0,0.20347222222222225,414,1.0,1,0,0,0
2032,23.0,0.0,1197.0,18.774509886232703,11.307692307692307,0.04470835098988385,39.0,0.20347222222222225,453,1.0,0,0,1,0
2033,42.0,0.0,1447.0,14.616508715299602,8.468085106382981,0.024119169134835642,47.0,0.15763888888888888,521,1.0,0,0,1,0
2034,49.0,0.0,631.0,18.379646247927138,10.18421052631579,0.04202225658639205,38.0,0.15763888888888888,313,1.0,1,0,0,0
2035,55.0,0.0,1241.0,14.484232804074965,7.048780487804878,0.021375777320987964,41.0,0.15763888888888888,370,1.0,1,0,0,0
2036,73.0,0.0,1165.0,15.03008694073422,7.604651162790698,0.028584496973611293,43.0,0.15763888888888888,397,1.0,1,0,0,0
2037,8.0,0.0,1274.0,18.53261346857337,9.395833333333334,0.03874244932055209,48.0,0.15763888888888888,453,1.0,0,0,1,0
2038,2.0,0.0,195.0,23.0241431571,17.88888888888889,0.048331292573162224,36.0,0.02708333333333333,622,0.0,0,1,0,0
2039,18.0,0.0,0.0,23.0241431571,17.88888888888889,0.048331292573162224,36.0,0.02708333333333333,622,0.0,0,1,0,0
2040,7.0,0.0,627.0,23.0241431571,17.88888888888889,0.048331292573162224,36.0,0.02708333333333333,414,0.0,1,0,0,0
2041,12.0,0.0,1683.0,15.950409309477534,8.527777777777779,0.03190929929383525,36.0,0.02708333333333333,375,0.0,1,0,0,0
2042,15.0,0.0,237.0,19.239640983437518,15.266666666666667,0.03936511805375345,30.0,0.09027777777777778,244,0.0,0,1,0,0
2043,55.0,1.0,812.0,18.0869239200044,9.452380952380953,0.03164145774265898,42.0,0.09027777777777778,534,0.0,0,0,0,1
2044,30.0,1.0,1537.0,21.68225701802834,12.058823529411766,0.03768389727288507,34.0,0.09027777777777778,414,1.0,1,0,0,0
2045,30.0,1.0,1187.0,19.13252943413805,14.258064516129034,0.04133662624459112,31.0,0.09027777777777778,357,0.0,1,0,0,0
2046,6.0,0.0,311.0,15.54303619534152,11.518518518518519,0.022670171345287597,27.0,0.014583333333333334,244,0.0,0,1,0,0
2047,15.0,0.0,1576.0,15.54303619534152,11.518518518518519,0.022670171345287597,27.0,0.014583333333333334,370,0.0,1,0,0,0
2048,12.0,0.0,0.0,15.164670862014887,10.555555555555557,0.02787338951726248,36.0,0.014583333333333334,117,0.0,0,1,0,0
2049,9.0,1.0,1326.0,19.038459625904892,13.16,0.04380918070871071,25.0,0.014583333333333334,534,1.0,0,0,0,1
2050,4.0,1.0,1155.0,25.516164318054496,12.958333333333336,0.060023443845163685,48.0,0.0027777777777777783,382,0.0,0,0,0,1
2051,14.0,0.0,1380.0,28.649212698873967,548.1052631578947,0.07378996693261845,19.0,0.13680555555555554,1002,1.0,0,1,0,0
2052,65.0,0.0,1478.0,28.649212698873967,548.1052631578947,0.07378996693261845,19.0,0.13680555555555554,397,0.0,0,1,0,0
2053,8.0,0.0,0.0,28.649212698873967,548.1052631578947,0.07378996693261845,19.0,0.13680555555555554,220,1.0,0,1,0,0
2054,6.0,0.0,0.0,28.649212698873967,548.1052631578947,0.07378996693261845,19.0,0.13680555555555554,117,1.0,0,1,0,0
2055,20.0,0.0,1051.0,28.649212698873967,548.1052631578947,0.07378996693261845,19.0,0.13680555555555554,375,0.0,1,0,0,0
2056,44.0,0.0,1432.0,28.649212698873967,548.1052631578947,0.07378996693261845,19.0,0.13680555555555554,521,1.0,0,0,1,0
2057,17.0,0.0,1109.0,19.651237193427736,13.454545454545455,0.04534873727468237,11.0,0.13680555555555554,397,1.0,0,1,0,0
2058,23.0,0.0,186.0,19.651237193427736,13.454545454545455,0.04534873727468237,11.0,0.13680555555555554,191,0.0,0,1,0,0
2059,9.0,1.0,632.0,19.40509560208533,10.130434782608695,0.04161839748636178,46.0,0.00625,382,0.0,0,0,0,1
2060,61.0,1.0,1718.0,19.701525892464094,10.041666666666666,0.04083705768442727,48.0,0.04236111111111111,370,1.0,1,0,0,0
2061,114.0,0.0,1317.0,17.218238804053335,9.533333333333333,0.030327607584160792,45.0,0.09236111111111113,534,1.0,0,0,0,1
2062,19.0,0.0,1119.0,15.708116967911026,7.573770491803278,0.02917778854083055,61.0,0.09236111111111113,521,1.0,0,0,1,0
2063,3.0,1.0,195.0,16.28943798856491,12.232558139534886,0.024111539616934283,43.0,0.0020833333333333333,622,0.0,0,1,0,0
2064,115.0,1.0,697.0,28.434621790988842,12.297297297297295,0.07060954085876082,37.0,0.0798611111111111,392,1.0,0,0,0,1
2065,98.0,0.0,0.0,21.143252331067146,13.146341463414636,0.04699641760592891,41.0,0.18958333333333333,392,1.0,0,0,0,1
2066,103.0,0.0,697.0,22.86270201602661,11.333333333333336,0.056256137748004836,33.0,0.18958333333333333,392,1.0,0,0,0,1
2067,4.0,0.0,1013.0,22.86270201602661,11.333333333333336,0.056256137748004836,33.0,0.18958333333333333,397,0.0,1,0,0,0
2068,68.0,0.0,1229.0,22.86270201602661,11.333333333333336,0.056256137748004836,33.0,0.18958333333333333,370,1.0,1,0,0,0
2069,5.0,0.0,1478.0,14.58942490382591,9.457142857142856,0.020195290544673183,35.0,0.013888888888888888,397,0.0,0,1,0,0
2070,5.0,1.0,0.0,14.58942490382591,9.457142857142856,0.020195290544673183,35.0,0.013888888888888888,117,0.0,0,1,0,0
2071,10.0,1.0,0.0,14.410870585718772,9.25,0.019301855837236738,32.0,0.013888888888888888,622,0.0,0,1,0,0
2072,6.0,1.0,164.0,15.279018265597214,7.25531914893617,0.023454203204279992,47.0,0.12916666666666668,587,0.0,0,0,0,1
2073,12.0,0.0,1051.0,15.279018265597214,7.25531914893617,0.023454203204279992,47.0,0.12916666666666668,375,0.0,1,0,0,0
2074,137.0,0.0,1618.0,15.279018265597214,7.25531914893617,0.023454203204279992,47.0,0.12916666666666668,375,1.0,1,0,0,0
2075,31.0,0.0,1299.0,15.279018265597214,7.25531914893617,0.023454203204279992,47.0,0.12916666666666668,453,1.0,0,0,1,0
2076,51.0,0.0,1117.0,18.15622973383014,10.522727272727273,0.035279432305243934,44.0,0.061805555555555565,460,1.0,0,0,1,0
2077,38.0,0.0,942.0,23.355654193454477,13.12,0.05760046697934,25.0,0.061805555555555565,375,1.0,1,0,0,0
2078,14.0,0.0,1012.0,20.516237095447703,10.941176470588236,0.04374403229316461,51.0,0.009722222222222222,534,0.0,0,0,0,1
2079,5.0,1.0,478.0,21.561877961000086,12.69767441860465,0.046980568281076614,43.0,0.0375,622,0.0,0,1,0,0
2080,5.0,1.0,0.0,21.561877961000086,12.69767441860465,0.046980568281076614,43.0,0.0375,587,0.0,0,0,0,1
2081,36.0,1.0,1200.0,21.561877961000086,12.69767441860465,0.046980568281076614,43.0,0.0375,536,0.0,0,0,1,0
2082,8.0,0.0,164.0,19.96001197645314,11.03921568627451,0.04673165376591328,51.0,0.0375,382,0.0,0,0,0,1
2083,73.0,0.0,1417.0,16.945100837685914,12.6875,0.03466624156792313,48.0,0.0875,534,1.0,0,0,0,1
2084,19.0,0.0,1100.0,24.437072445306306,11.628571428571426,0.05523221745755705,35.0,0.0875,331,1.0,0,0,1,0
2085,34.0,0.0,1180.0,24.437072445306306,11.628571428571426,0.05523221745755705,35.0,0.0875,521,1.0,0,0,1,0
2086,16.0,0.0,1430.0,21.050311558846282,12.217391304347824,0.050984864776917216,46.0,0.08333333333333333,530,0.0,0,0,0,1
2087,31.0,0.0,1095.0,21.050311558846282,12.217391304347824,0.050984864776917216,46.0,0.08333333333333333,331,1.0,0,0,1,0
2088,73.0,0.0,697.0,15.96626991768381,8.547169811320755,0.027798517937025827,53.0,0.08333333333333333,463,1.0,0,0,0,1
2089,44.0,0.0,194.0,14.497464893040528,5.666666666666668,0.0291664194359321,18.0,0.030555555555555555,382,0.0,0,0,0,1
2090,63.0,1.0,1349.0,21.21322407969013,9.794871794871796,0.038123484952947984,39.0,0.12152777777777778,397,1.0,1,0,0,0
2091,68.0,1.0,863.0,21.21322407969013,9.794871794871796,0.038123484952947984,39.0,0.12152777777777778,357,0.0,1,0,0,0
2092,44.0,0.0,1091.0,21.21322407969013,9.794871794871796,0.038123484952947984,39.0,0.12152777777777778,453,1.0,0,0,1,0
2093,4.0,0.0,1060.0,19.34712824770825,12.085106382978726,0.04559842561827487,47.0,0.007638888888888889,530,0.0,0,0,0,1
2094,7.0,0.0,1485.0,19.34712824770825,12.085106382978726,0.04559842561827487,47.0,0.007638888888888889,534,0.0,0,0,0,1
2095,5.0,1.0,465.0,20.183065292907962,14.534883720930234,0.04633281046932937,43.0,0.16597222222222222,622,0.0,0,1,0,0
2096,37.0,0.0,1180.0,18.93867027597709,11.62,0.04074404038530265,50.0,0.16597222222222222,521,1.0,0,0,1,0
2097,33.0,0.0,1514.0,18.93867027597709,11.62,0.04074404038530265,50.0,0.16597222222222222,536,1.0,0,0,1,0
2098,25.0,1.0,669.0,26.7921992326598,17.894736842105264,0.0645312784462212,38.0,0.16597222222222222,534,0.0,0,0,0,1
2099,31.0,0.0,1270.0,26.7921992326598,17.894736842105264,0.0645312784462212,38.0,0.16597222222222222,453,1.0,0,0,1,0
2100,85.0,0.0,390.0,20.136253876388444,15.153846153846152,0.049598425762571216,13.0,0.16597222222222222,191,0.0,0,1,0,0
2101,23.0,1.0,1107.0,25.834927795912925,7.166666666666668,0.06728201033885432,12.0,0.16597222222222222,331,1.0,0,0,1,0
2102,36.0,0.0,1381.0,24.635304146131297,17.82608695652174,0.057029309129053136,23.0,0.025,1002,1.0,0,1,0,0
2103,7.0,0.0,0.0,21.367701391812478,10.6,0.04901427038346546,45.0,0.004861111111111111,117,1.0,0,1,0,0
2104,20.0,0.0,1725.0,25.517611028342518,24.6,0.014576669718176038,15.0,0.013888888888888888,414,0.0,1,0,0,0
2105,6.0,1.0,0.0,21.482152937924266,9.943396226415095,0.04361219614284341,53.0,0.0041666666666666675,622,0.0,0,1,0,0
2106,16.0,0.0,1380.0,19.961212623229766,11.957446808510639,0.04258705173405518,47.0,0.040972222222222215,1002,1.0,0,1,0,0
2107,43.0,0.0,1447.0,19.961212623229766,11.957446808510639,0.04258705173405518,47.0,0.040972222222222215,521,1.0,0,0,1,0
2108,67.0,0.0,1718.0,18.169871069804387,13.9,0.040616523750051904,40.0,0.04652777777777778,370,1.0,1,0,0,0
2109,3.0,0.0,1581.0,17.557763143797168,10.837837837837839,0.023108865913410142,37.0,0.0020833333333333333,460,0.0,0,0,1,0
2110,13.0,0.0,1229.0,19.540276182201985,11.567567567567568,0.04214382740786185,37.0,0.021527777777777774,370,0.0,1,0,0,0
2111,13.0,0.0,631.0,19.540276182201985,11.567567567567568,0.04214382740786185,37.0,0.021527777777777774,313,0.0,1,0,0,0
2112,5.0,0.0,1380.0,16.896165816325556,8.973684210526315,0.03414730440196732,38.0,0.021527777777777774,1002,1.0,0,1,0,0
2113,4.0,0.0,1603.0,15.650014919627726,9.131578947368421,0.029352385380024812,38.0,0.0027777777777777783,536,0.0,0,0,1,0
2114,41.0,0.0,1200.0,23.739989695711586,144.0,0.061241618577314375,11.0,0.07083333333333333,536,1.0,0,0,1,0
2115,61.0,0.0,1214.0,30.38269035639902,15.448275862068966,0.07954232789271287,29.0,0.07083333333333333,1002,1.0,0,1,0,0
2116,13.0,0.0,1380.0,18.99397618141697,10.340425531914894,0.041046794897028366,47.0,0.13680555555555554,1002,1.0,0,1,0,0
2117,49.0,0.0,1117.0,18.99397618141697,10.340425531914894,0.041046794897028366,47.0,0.13680555555555554,460,1.0,0,0,1,0
2118,45.0,0.0,1703.0,19.60841621257881,12.17142857142857,0.04401195834727202,35.0,0.13680555555555554,375,1.0,1,0,0,0
2119,45.0,0.0,838.0,17.760987171594586,9.0,0.029738947355164937,43.0,0.13680555555555554,1002,1.0,0,1,0,0
2120,10.0,1.0,237.0,18.870805140691985,12.024390243902438,0.03906186881297363,41.0,0.13680555555555554,244,0.0,0,1,0,0
2121,35.0,0.0,1729.0,23.463859859091997,12.769230769230768,0.053512502770957225,39.0,0.13680555555555554,1002,1.0,0,1,0,0
2122,8.0,0.0,170.0,14.809784886762126,10.666666666666666,0.02385722460464012,42.0,0.005555555555555557,587,0.0,0,0,0,1
2123,30.0,0.0,1381.0,21.452612963504933,12.642857142857142,0.05550430328925439,42.0,0.10902777777777778,1002,1.0,0,1,0,0
2124,8.0,0.0,0.0,21.452612963504933,12.642857142857142,0.05550430328925439,42.0,0.10902777777777778,220,1.0,0,1,0,0
2125,7.0,0.0,0.0,21.452612963504933,12.642857142857142,0.05550430328925439,42.0,0.10902777777777778,117,1.0,0,1,0,0
2126,4.0,0.0,0.0,21.452612963504933,12.642857142857142,0.05550430328925439,42.0,0.10902777777777778,622,0.0,0,1,0,0
2127,11.0,0.0,0.0,21.452612963504933,12.642857142857142,0.05550430328925439,42.0,0.10902777777777778,622,0.0,0,1,0,0
2128,41.0,0.0,1447.0,21.452612963504933,12.642857142857142,0.05550430328925439,42.0,0.10902777777777778,521,1.0,0,0,1,0
2129,56.0,0.0,1737.0,24.109601910860096,12.44186046511628,0.05451632229864006,43.0,0.10902777777777778,1002,1.0,0,1,0,0
2130,9.0,1.0,195.0,19.81632017701836,17.4,0.0484530540957463,40.0,0.07222222222222223,622,0.0,0,1,0,0
2131,95.0,0.0,1507.0,19.81632017701836,17.4,0.0484530540957463,40.0,0.07222222222222223,453,1.0,0,0,1,0
2132,11.0,1.0,160.0,24.443222869820257,13.3265306122449,0.05774385962138424,49.0,0.09791666666666668,622,1.0,0,1,0,0
2133,71.0,1.0,326.0,24.443222869820257,13.3265306122449,0.05774385962138424,49.0,0.09791666666666668,587,1.0,0,0,0,1
2134,49.0,1.0,466.0,30.203088320224186,13.813953488372093,0.0759356511201822,43.0,0.09791666666666668,622,1.0,0,1,0,0
2135,10.0,1.0,1540.0,30.203088320224186,13.813953488372093,0.0759356511201822,43.0,0.09791666666666668,382,1.0,0,0,0,1
2136,33.0,0.0,1317.0,22.078394313742308,13.978723404255321,0.049987204639257286,47.0,0.02291666666666666,1002,1.0,0,1,0,0
2137,5.0,0.0,1317.0,21.070909419510482,13.186046511627907,0.052291435482643166,43.0,0.03958333333333333,397,0.0,0,1,0,0
2138,52.0,0.0,1164.0,21.070909419510482,13.186046511627907,0.052291435482643166,43.0,0.03958333333333333,397,1.0,0,1,0,0
2139,14.0,0.0,1485.0,15.82641879760076,8.645833333333334,0.025879342855088132,48.0,0.04236111111111111,534,0.0,0,0,0,1
